"FlowRunName";"Status";"LocalStartTime";"LocalEndTime";"Trigger Property: channel";"Trigger Property: links";"Trigger Property: mentions";"Trigger Property: message";"Trigger Property: tags";"Trigger Property: team";"FlowRunLink";"FlowError"
"08584986118624570783798902806CU226";"Succeeded";"12/19/2023 3:10:23 PM";"12/19/2023 3:10:30 PM";"19:d9525db9efec48d5ab4f9d79195732c2@thread.tacv2";"text : 4398-DZ-SG-000604 - 0 - ELECTRICAL ENERGIZATION PROCEDURE - IFR
link : https://tecnimont.sharepoint.com/sites/4398DigitalDocuments/D/Z/SG/4398-DZ-SG-000604/0/";"";"New document uploaded and ready for internal workflow:  4398-DZ-SG-000604 - 0 - ELECTRICAL ENERGIZATION PROCEDURE - IFR<br><br>Contractor Document Number: 4398-DZ-SG-000604<br>Client Code: SA-AMI-G00-TECI-001121<br>Document Title: ELECTRICAL ENERGIZATION PROCEDURE<br>Reason For Issue: IFR<br>Revision: 0";"tagName : Y - PROJECT ENGINEERING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RSWXJYNmFydw==

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RJVW84YWJqR1E=

tagName : D - COMMISSIONING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3Q3Wkk2TjRkZg==";"1b821ef9-9a58-415e-b279-c34788cd99a7";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986118624570783798902806CU226";"N/A"
"08584986118462736272726719663CU226";"Succeeded";"12/19/2023 3:10:39 PM";"12/19/2023 3:10:46 PM";"19:af0e242a231e4757ae46f91f8235aa31@thread.tacv2";"";"";"Document <b>4300-KK-SE-530280110</b><br /> was not found in Distribution Matrix";"";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986118462736272726719663CU226";"N/A"
"08584986117765246417172093207CU110";"Succeeded";"12/19/2023 3:11:48 PM";"12/19/2023 3:11:57 PM";"19:7566ec60d5164965aa4222912e58d14b@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43X4DigitalDocuments/A/Q/DA/4300-AQ-DA-300U01005/Q1/CMTD/'>4300-AQ-DA-300U01005 - Q1 - UNDERGROUND SERVICES UG AREA LAYOUT CONSTRUCTION DRAWINGS - UNIT 30 - PART 05- Approved for Construction - Revised - Approved. </a> <br><br>Contractor Document Number: 4300-AQ-DA-300U01005<br>Client Code: 30-CC-215-30005<br>Document Title: UNDERGROUND SERVICES UG AREA LAYOUT CONSTRUCTION DRAWINGS - UNIT 30 - PART 05<br>Reason For Issue: Approved for Construction - Revised<br>Revision: Q1<br>Transmittal: 4300-X4-TCM-T-11409";"tagName : X4 - A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RaT2hQMmIyOA==";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986117765246417172093207CU110";"N/A"
"08584986117572873640284415291CU226";"Succeeded";"12/19/2023 3:12:08 PM";"12/19/2023 3:12:20 PM";"19:7566ec60d5164965aa4222912e58d14b@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-540280110/N/CMTD/'>4300-KK-SE-540280110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 54- Issued for Approval - Proceed as Commented. </a> <br><br>Contractor Document Number: 4300-KK-SE-540280110<br>Client Code: DS-54-573-CV-2810<br>Document Title: STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 54<br>Reason For Issue: Issued for Approval<br>Revision: N<br>Transmittal: 4300-U4-TCM-T-32950";"tagName : U4 - K - INSTRUMENTATION AND CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3QxNDM5YmFienk=";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986117572873640284415291CU226";"N/A"
"08584986117531310132838213337CU130";"Succeeded";"12/19/2023 3:12:12 PM";"12/19/2023 3:12:22 PM";"19:5068725a64234e10a389ceebb859d8ef@thread.tacv2";"text : 4399-AA-DX-3F00300000002 - 1 - CIVIL STANDARD DRAWINGS - CONCRETE STRUCTURE GENERAL NOTES 2 - IFR
link : https://tecnimont.sharepoint.com/sites/4399DigitalDocuments/A/A/DX/4399-AA-DX-3F00300000002/1/";"";"New document uploaded and ready for internal workflow:  4399-AA-DX-3F00300000002 - 1 - CIVIL STANDARD DRAWINGS - CONCRETE STRUCTURE GENERAL NOTES 2 - IFR<br><br>Contractor Document Number: 4399-AA-DX-3F00300000002<br>Client Code: SA-AMI-F00-TCMT-001334<br>Document Title: CIVIL STANDARD DRAWINGS - CONCRETE STRUCTURE GENERAL NOTES 2<br>Reason For Issue: IFR<br>Revision: 1";"tagName : B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RRdVJab2E3Tg==

tagName : S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RTZDlOa3VUTw==

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RtZ3FmRTZIag==

tagName : A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3Q3SEE5cTdLMw==";"0ebdeef0-083d-45ba-a50e-66be3dfc0835";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986117531310132838213337CU130";"N/A"
"08584986117498501043687669401CU224";"Succeeded";"12/19/2023 3:12:15 PM";"12/19/2023 3:12:27 PM";"19:5068725a64234e10a389ceebb859d8ef@thread.tacv2";"text : 4399-AA-DX-3F00300000001 - 1 - STANDARD DRAWING FOR CONCRETE WORKS GENERAL NOTES-1 - IFR
link : https://tecnimont.sharepoint.com/sites/4399DigitalDocuments/A/A/DX/4399-AA-DX-3F00300000001/1/";"";"New document uploaded and ready for internal workflow:  4399-AA-DX-3F00300000001 - 1 - STANDARD DRAWING FOR CONCRETE WORKS GENERAL NOTES-1 - IFR<br><br>Contractor Document Number: 4399-AA-DX-3F00300000001<br>Client Code: SA-AMI-F00-TCMT-001333<br>Document Title: STANDARD DRAWING FOR CONCRETE WORKS GENERAL NOTES-1<br>Reason For Issue: IFR<br>Revision: 1";"tagName : B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RRdVJab2E3Tg==

tagName : S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RTZDlOa3VUTw==

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RtZ3FmRTZIag==

tagName : A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3Q3SEE5cTdLMw==";"0ebdeef0-083d-45ba-a50e-66be3dfc0835";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986117498501043687669401CU224";"N/A"
"08584986117495373221655623605CU225";"Succeeded";"12/19/2023 3:12:15 PM";"12/19/2023 3:12:22 PM";"19:5068725a64234e10a389ceebb859d8ef@thread.tacv2";"text : 4399-AA-DX-3F00300000003 - 1 - CIVIL STANDARD DRAWINGS - ANCHOR BOLTS SHEET 1 - IFR
link : https://tecnimont.sharepoint.com/sites/4399DigitalDocuments/A/A/DX/4399-AA-DX-3F00300000003/1/";"";"New document uploaded and ready for internal workflow:  4399-AA-DX-3F00300000003 - 1 - CIVIL STANDARD DRAWINGS - ANCHOR BOLTS SHEET 1 - IFR<br><br>Contractor Document Number: 4399-AA-DX-3F00300000003<br>Client Code: SA-AMI-F00-TCMT-001335<br>Document Title: CIVIL STANDARD DRAWINGS - ANCHOR BOLTS SHEET 1<br>Reason For Issue: IFR<br>Revision: 1";"tagName : B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RRdVJab2E3Tg==

tagName : S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RTZDlOa3VUTw==

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3RtZ3FmRTZIag==

tagName : A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMwZWJkZWVmMC0wODNkLTQ1YmEtYTUwZS02NmJlM2RmYzA4MzUjI3Q3SEE5cTdLMw==";"0ebdeef0-083d-45ba-a50e-66be3dfc0835";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986117495373221655623605CU225";"N/A"
"08584986116860544971111452758CU108";"Succeeded";"12/19/2023 3:13:19 PM";"12/19/2023 3:13:29 PM";"19:af0e242a231e4757ae46f91f8235aa31@thread.tacv2";"";"";"Document <b>4300-KK-SE-126000110</b><br /> was not found in Distribution Matrix";"";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986116860544971111452758CU108";"N/A"
"08584986116628510405371439260CU106";"Succeeded";"12/19/2023 3:13:42 PM";"12/19/2023 3:13:52 PM";"19:ef9cd6e5206d4df8afc1978f90d23839@thread.tacv2";"text : K484-0000-0000-NM-1900-01 - B - Hazardous Material List - Issue for Detailed Design
link : https://tecnimont.sharepoint.com/sites/K484DigitalDocuments/S/0000-0000/NM/K484-0000-0000-NM-1900-01/B/";"";"New document uploaded and ready for internal workflow:  K484-0000-0000-NM-1900-01 - B - Hazardous Material List - Issue for Detailed Design<br><br>Contractor Document Number: K484-0000-0000-NM-1900-01<br>Client Code: K484-0000-0000-NM-1900-01<br>Document Title: Hazardous Material List<br>Reason For Issue: Issue for Detailed Design<br>Revision: B";"tagName : F - FIRED HEATERS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3R2bFZhbkx3Yw==

tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RISWFjYlNsRHo=

tagName : S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RNdDNzY3dNQg==

tagName : A - CIVIL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3Q5MDQ4aWpnZw==

tagName : C - PVHE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RJbUNQNEJhYm0=

tagName : X - PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RhY1F5cnlRUFo=

tagName : K - INSTRUMENTATION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RWaWFHdk9kMw==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3Q1eFRqY3R6Ug==";"db660b5f-85c3-4c31-89a2-e4d9b0cf959c";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986116628510405371439260CU106";"N/A"
"08584986116604097432417049615CU105";"Succeeded";"12/19/2023 3:13:45 PM";"12/19/2023 3:13:59 PM";"19:ef9cd6e5206d4df8afc1978f90d23839@thread.tacv2";"text : K484-0000-0000-RT-6251-01 - A - Noise Report - Issue for Review/Comment
link : https://tecnimont.sharepoint.com/sites/K484DigitalDocuments/S/0000-0000/RT/K484-0000-0000-RT-6251-01/A/";"";"New document uploaded and ready for internal workflow:  K484-0000-0000-RT-6251-01 - A - Noise Report - Issue for Review/Comment<br><br>Contractor Document Number: K484-0000-0000-RT-6251-01<br>Client Code: K484-0000-0000-RT-6251-01<br>Document Title: Noise Report<br>Reason For Issue: Issue for Review/Comment<br>Revision: A";"tagName : PREN - PROJECT ENGINEERING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RsM29HTFFUNw==

tagName : CS - CONSTRUCTION SUBCONTRACTS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RHSll5eFV5Wg==

tagName : D - COMMISSIONING - START-UP
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RJRjRLeEVwbg==

tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RISWFjYlNsRHo=

tagName : S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RNdDNzY3dNQg==

tagName : A - CIVIL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3Q5MDQ4aWpnZw==

tagName : G - MACHINERY AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RSQUdOMzM3cg==

tagName : B - BURNERS AND REFRACTORIES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3Q4NGVtZDVjcA==

tagName : SITE - FIELD
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RHYWJLWUlrNHk=

tagName : HOD - HEAD OF DEPARTMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RQYWNiWEJTN3E=";"db660b5f-85c3-4c31-89a2-e4d9b0cf959c";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986116604097432417049615CU105";"N/A"
"08584986116454387244913364198CU97";"Succeeded";"12/19/2023 3:14:00 PM";"12/19/2023 3:14:09 PM";"19:7566ec60d5164965aa4222912e58d14b@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/H/MR/4300-BH-MR-U40000209/P/CMTD/'>4300-BH-MR-U40000209 - P - BOROUGE 4 U&O - MATERIAL REQUISITION - HVAC SYSTEMS - BLAST PROTECTION VALVES- Approved for Purchase - Proceed as Commented. </a> <br><br>Contractor Document Number: 4300-BH-MR-U40000209<br>Client Code: U4-MU-106-00209<br>Document Title: BOROUGE 4 U&O - MATERIAL REQUISITION - HVAC SYSTEMS - BLAST PROTECTION VALVES<br>Reason For Issue: Approved for Purchase<br>Revision: P<br>Transmittal: 4300-U4-TCM-T-32953";"tagName : U4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RtWklnMDlESA==";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986116454387244913364198CU97";"N/A"
"08584986116423176298454413139CU102";"Succeeded";"12/19/2023 3:14:03 PM";"12/19/2023 3:14:12 PM";"19:7566ec60d5164965aa4222912e58d14b@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-600280110/N/CMTD/'>4300-KK-SE-600280110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 60- Issued for Approval - Proceed as Commented. </a> <br><br>Contractor Document Number: 4300-KK-SE-600280110<br>Client Code: DS-60-573-CV-2810<br>Document Title: STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 60<br>Reason For Issue: Issued for Approval<br>Revision: N<br>Transmittal: 4300-U4-TCM-T-32952";"tagName : U4 - K - INSTRUMENTATION AND CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3QxNDM5YmFienk=";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986116423176298454413139CU102";"N/A"
"08584986116141558221440559061CU229";"Succeeded";"12/19/2023 3:14:31 PM";"12/19/2023 3:14:40 PM";"19:d9525db9efec48d5ab4f9d79195732c2@thread.tacv2";"text : 4398-FZ-SG-00000001 - 1 - PRESERVATION PROCEDURE - VENDOR PRESERVATION GENERAL SPECIFICATION - IFR
link : https://tecnimont.sharepoint.com/sites/4398DigitalDocuments/F/Z/SG/4398-FZ-SG-00000001/1/";"";"New document uploaded and ready for internal workflow:  4398-FZ-SG-00000001 - 1 - PRESERVATION PROCEDURE - VENDOR PRESERVATION GENERAL SPECIFICATION - IFR<br><br>Contractor Document Number: 4398-FZ-SG-00000001<br>Client Code: SA-AMI-G00-TECI-001132<br>Document Title: PRESERVATION PROCEDURE - VENDOR PRESERVATION GENERAL SPECIFICATION<br>Reason For Issue: IFR<br>Revision: 1";"tagName : C - STATIC EQUIPMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RLVjI1aWtUMw==

tagName : F - SYSTEMS AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RONFNldXllWg==

tagName : G - MACHINERY
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RGNTVMWXVPRg==

tagName : J - AUTOMATION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RqZm45S3JNTg==

tagName : K - INSTRUMENTATION AND CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3Q4ZHJhZGxHNw==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3R5OGw4MDZ3WA==

tagName : X - LAYOUT AND PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3Q5bUQxRXQzVQ==

tagName : Z - PROJECT PROCUREMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RLZ21udG5zRQ==

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3RJVW84YWJqR1E=

tagName : U - REVAMPING OPERATIONS AND MAINTENANCE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMxYjgyMWVmOS05YTU4LTQxNWUtYjI3OS1jMzQ3ODhjZDk5YTcjI3R2MjJDSnp2aA==";"1b821ef9-9a58-415e-b279-c34788cd99a7";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986116141558221440559061CU229";"N/A"
"08584986115268709792863623468CU224";"Succeeded";"12/19/2023 3:15:58 PM";"12/19/2023 3:16:05 PM";"19:e6d07b10606446f3af8ca5aed2f92615@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/4325DigitalDocuments/A/A/CS/4325-AA-CS-33385101/1/CMTD/'>4325-AA-CS-33385101 - 1 - REINFORCED CONCRETE-PACKAGE 3-91-PU-002-CALCULATION REPORT- FINAL ISSUE - 1 - Approved without comments. </a> <br><br>Contractor Document Number: 4325-AA-CS-33385101<br>Client Code: 4325-AA-CS-33385101<br>Document Title: REINFORCED CONCRETE-PACKAGE 3-91-PU-002-CALCULATION REPORT<br>Reason For Issue: FINAL ISSUE<br>Revision: 1<br>Transmittal: 4325-TR-OCI-TCM-01716";"tagName : A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMzMjg1NTNmZC1hYzU5LTRhM2EtYjhlMS05Mjk1YjJlMDEyMDIjI3RIaENmOXdmRQ==

tagName : S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMzMjg1NTNmZC1hYzU5LTRhM2EtYjhlMS05Mjk1YjJlMDEyMDIjI3RRWExXUmJXRw==";"328553fd-ac59-4a3a-b8e1-9295b2e01202";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986115268709792863623468CU224";"N/A"
